Refer_ID,Refer_smile,ecfp0_ID,ecfp0_smile,ecfp0_similarity,ecfp2_ID,ecfp2_smile,ecfp2_similarity,ecfp4_ID,ecfp4_smile,ecfp4_similarity,ecfp6_ID,ecfp6_smile,ecfp6_similarity,ecfc0_ID,ecfc0_smile,ecfc0_similarity,ecfc2_ID,ecfc2_smile,ecfc2_similarity,ecfc4_ID,ecfc4_smile,ecfc4_similarity,ecfc6_ID,ecfc6_smile,ecfc6_similarity,fcfp2_ID,fcfp2_smile,fcfp2_similarity,fcfp4_ID,fcfp4_smile,fcfp4_similarity,fcfp6_ID,fcfp6_smile,fcfp6_similarity,fcfc2_ID,fcfc2_smile,fcfc2_similarity,fcfc4_ID,fcfc4_smile,fcfc4_similarity,fcfc6_ID,fcfc6_smile,fcfc6_similarity,lecfp4_ID,lecfp4_smile,lecfp4_similarity,lecfp6_ID,lecfp6_smile,lecfp6_similarity,lfcfp4_ID,lfcfp4_smile,lfcfp4_similarity,lfcfp6_ID,lfcfp6_smile,lfcfp6_similarity,maccs_ID,maccs_smile,maccs_similarity,ap_ID,ap_smile,ap_similarity,tt_ID,tt_smile,tt_similarity,hashap_ID,hashap_smile,hashap_similarity,hashap4_ID,hashap4_smile,hashap4_similarity,hashtt_ID,hashtt_smile,hashtt_similarity,avalon_ID,avalon_smile,avalon_similarity,laval_ID,laval_smile,laval_similarity,rdk5_ID,rdk5_smile,rdk5_similarity,rdk6_ID,rdk6_smile,rdk6_similarity,rdk7_ID,rdk7_smile,rdk7_similarity
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,T8196,Cn1c(Cc2ccccc2)nc(=O)c2ccccc21,0.7,,,,,,,,,,T1231,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.7428571428571429,,,,,,,,,,,,,,,,,,,T1231,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.6857142857142857,T1231,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.5217391304347826,,,,,,,,,,,,,,,,N099-0006,O=[N+]([O-])c1cccc(S(=O)(=O)N2CCCCC2c2cccnc2)c1,0.6075949367088608,,,,,,,,,,,,,,,,,,,,,,,,,,,,T1040,CC1=C2C(CCC(N)=O)C(C)(C)C(=CC3=NC(=C(C)C4=NC(C)(C5N=C1C(C)(CCC(=O)NCC(C)OP(=O)([O-])OC1C(CO)OC(n6cnc7cc(C)c(C)cc76)C1O)C5CC(N)=O)C(C)(CC(N)=O)C4CCC(N)=O)C(C)(CC(N)=O)C3CCC(N)=O)N2[Co+]C#N,0.5124378109452736
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,N099-0006,O=[N+]([O-])c1cccc(S(=O)(=O)N2CCCCC2c2cccnc2)c1,0.6666666666666666,,,,,,,,,,STOCK1N-99758,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.7428571428571429,,,,,,,,,,,,,,,,,,,STOCK1N-99758,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.6857142857142857,STOCK1N-99758,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.5217391304347826,,,,,,,,,,,,,,,,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.5764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,T20565,CC=C1CN2CCC34c5ccccc5N(C)C35OCC4(C(=O)OC)C1CC25,0.512291052114061
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,T1231,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.6428571428571429,,,,,,,,,,T0070,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.7222222222222222,,,,,,,,,,,,,,,,,,,T4704,Cn1cncc1CC(NC(=O)CCN)C(=O)O.O=[N+]([O-])O,0.6216216216216216,,,,,,,,,,,,,,,,,,,T16442,Cc1cc(N2C(=O)NC(=O)C2(C)C)cc(C)c1CCS(=O)(=O)N1CCC2(CC1)N=C(c1ccc(OC(F)(F)F)cc1)NC2=O,0.5742574257425742,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN4900,CC=C1CN2C3CC45c6ccc(O)cc6NC4(O3)C2CC1C5(COC(C)=O)C(=O)OC,0.5117878192534381
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,T4704,Cn1cncc1CC(NC(=O)CCN)C(=O)O.O=[N+]([O-])O,0.6428571428571429,,,,,,,,,,T4704,Cn1cncc1CC(NC(=O)CCN)C(=O)O.O=[N+]([O-])O,0.7027027027027027,,,,,,,,,,,,,,,,,,,NP-012620,CCCCc1occ2c1C(=O)OC2,0.6206896551724138,,,,,,,,,,,,,,,,,,,N085-0085,C[N+]12CCCCC1C(CNc1ccccc1[N+](=O)[O-])CCC2,0.569620253164557,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOCK1N-47291,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCNCCCCN)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1c[nH]cn1,0.5108695652173914
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,STOCK1N-99758,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.6428571428571429,,,,,,,,,,T2205,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,0.6666666666666666,,,,,,,,,,,,,,,,,,,TN2074,CCC1C(=O)OCC1Cc1cncn1C,0.6129032258064516,,,,,,,,,,,,,,,,,,,T17199,CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1,0.5643564356435643,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOCK1N-74760,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1.Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1.O=S(=O)([O-])[O-],0.5108695652173914
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,T5853,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,0.6428571428571429,,,,,,,,,,T0892,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,0.6470588235294118,,,,,,,,,,,,,,,,,,,STOCK1N-18408,CCC1C(=O)OCC1Cc1cncn1C.Cl,0.6031746031746031,,,,,,,,,,,,,,,,,,,TQ0152,CCN(CC)CCS(=O)(=O)C1CCN2C(=O)c3coc(n3)CC(=O)CC(O)C=C(C)C=CCNC(=O)C=CC(C)C(C(C)C)OC(=O)C12,0.5543478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN2068,CC=C1CN2C3CC45c6ccccc6NC4(O3)C2CC1C5C(=O)OC,0.5108267716535433
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,TN1176,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc([N+](=O)[O-])ccc3nc2-1,0.6428571428571429,,,,,,,,,,TN2074,CCC1C(=O)OCC1Cc1cncn1C,0.6451612903225806,,,,,,,,,,,,,,,,,,,T0804,CCC1C(=O)OCC1Cc1cncn1C.Cl,0.6031746031746031,,,,,,,,,,,,,,,,,,,T1231,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN4783,CC=C1CN2C3CC45c6ccccc6NC4(O3)C2CC1C5(C=O)C(=O)OC,0.5108055009823183
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,T2205,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,0.6363636363636364,,,,,,,,,,TN2101,CCCCCC1=CC(=O)C=C(OC)C1=O,0.6451612903225806,,,,,,,,,,,,,,,,,,,N099-0006,O=[N+]([O-])c1cccc(S(=O)(=O)N2CCCCC2c2cccnc2)c1,0.6,,,,,,,,,,,,,,,,,,,STOCK1N-99758,CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN4784,CC=C1CN2C3CC45c6ccccc6NC4(O3)C2CC1C5(COC(C)=O)C(=O)OC,0.5108055009823183
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,T0070,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.6363636363636364,,,,,,,,,,T13923,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.O=[N+]([O-])[O-],0.631578947368421,,,,,,,,,,,,,,,,,,,TN5241,Cc1c2c(cc3occ(C=O)c13)C(=O)CCC2C,0.5882352941176471,,,,,,,,,,,,,,,,,,,T4704,Cn1cncc1CC(NC(=O)CCN)C(=O)O.O=[N+]([O-])O,0.5402298850574713,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOCK1N-38480,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1.O=S(=O)(O)O,0.5107632093933464
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,TCFN90099,CCCCCCCCc1ccc(C(=O)CC[N+](=O)[O-])cc1,0.6363636363636364,,,,,,,,,,NP-020718,CCCCCCC1=C(C)C(=O)N(C(C)C(=O)O)C1=O,0.6285714285714286,,,,,,,,,,,,,,,,,,,T1202,CN1C(=O)CCC1c1cccnc1,0.5862068965517241,,,,,,,,,,,,,,,,,,,T7056,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOCK1N-40733,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1.O=S(=O)(O)O,0.5107632093933464
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,T28415,COc1cnc(CCn2ccc3c4n(c(=O)c(=O)cc2-4)c2ccccc32)c2c1c1ccccc1n2OC,0.6363636363636364,,,,,,,,,,STOCK1N-18408,CCC1C(=O)OCC1Cc1cncn1C.Cl,0.625,,,,,,,,,,,,,,,,,,,T0070,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.5833333333333334,,,,,,,,,,,,,,,,,,,TCFN90074,C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.Cc1ccc(S(=O)(=O)[O-])cc1,0.5339805825242718,,,,,,,,,,,,,,,,,,,,,,,,,,,,T1668,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1.O=S(=O)(O)O,0.5107632093933464
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,NP-004763,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.6,,,,,,,,,,NP-022726,CCCCC(=O)c1ccccc1C(=O)OC,0.625,,,,,,,,,,,,,,,,,,,NP-009752,CC(=O)OC1c2c(C)coc2C(=O)C23OC2CCC(C)C13C,0.5789473684210527,,,,,,,,,,,,,,,,,,,NP-004810,O=C(O)c1ccccc1NC(=O)C1CCCN1C(=O)c1ccc([N+](=O)[O-])cc1,0.5308641975308642,,,,,,,,,,,,,,,,,,,,,,,,,,,,T1270,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1.O=S(=O)(O)O,0.5107632093933464
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,TN1174,CCCCCCCc1cc(=O)c2ccccc2n1C,0.6,,,,,,,,,,T0804,CCC1C(=O)OCC1Cc1cncn1C.Cl,0.625,,,,,,,,,,,,,,,,,,,AA-504/21001062,CC(=O)OC1CCC2=CC(OC2=O)c2c(C)coc2C=C1C,0.5789473684210527,,,,,,,,,,,,,,,,,,,STOCK1N-38480,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1.O=S(=O)(O)O,0.5247524752475248,,,,,,,,,,,,,,,,,,,,,,,,,,,,STOCK1N-75519,CCC12C=CCN3CCC4(c5ccc(OC)cc5N(C)C4C(O)(C(=O)OC)C1OC(C)=O)C32,0.5104270109235353
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,TN1099,CCCCCCCCCCCCCc1cc(=O)c2ccccc2n1C,0.6,,,,,,,,,,TCFN92317,CN(C)C(=O)OCc1ccc([N+](=O)[O-])cc1,0.625,,,,,,,,,,,,,,,,,,,TCFN00253,Cc1ccn2c1C(=O)CC2,0.5769230769230769,,,,,,,,,,,,,,,,,,,T1668,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1.O=S(=O)(O)O,0.5247524752475248,,,,,,,,,,,,,,,,,,,,,,,,,,,,0080-0008,CCC12C=CCN3CCC4(c5ccc(OC)cc5N(C)C4C(O)(C(=O)OC)C1OC(C)=O)C32,0.5104270109235353
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,TN2552,CCCCCCCCCc1cc(=O)c2ccccc2n1C,0.6,,,,,,,,,,TCFN92318,CCNC(=O)OCc1ccc([N+](=O)[O-])cc1,0.625,,,,,,,,,,,,,,,,,,,T6S1894,CC1=CCCC23OC2C(OC3=O)c2c(C)coc2C1,0.5714285714285714,,,,,,,,,,,,,,,,,,,STOCK1N-40733,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1.O=S(=O)(O)O,0.5145631067961165,,,,,,,,,,,,,,,,,,,,,,,,,,,,T2773,CCC12C=CCN3CCC4(c5ccc(OC)cc5N(C)C4C(O)(C(=O)OC)C1OC(C)=O)C32,0.5104270109235353
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,TN1175,CCCCCc1cc(=O)c2ccccc2n1C,0.6,,,,,,,,,,T4973,Cn1c(=O)[nH]c2ncn(C)c2c1=O,0.6206896551724138,,,,,,,,,,,,,,,,,,,TN5853,CC(C)=CC(=O)c1occc1C,0.5714285714285714,,,,,,,,,,,,,,,,,,,T1270,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1.O=S(=O)(O)O,0.5145631067961165,,,,,,,,,,,,,,,,,,,,,,,,,,,,NP-008029,CC1(C)C(=O)N2c3ccccc3C3(CC(n4cnc5ccccc5c4=O)C(=O)O3)C2N1O,0.5103244837758112
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,TN2553,CCCCCCCCCCCc1cc(=O)c2ccccc2n1C,0.6,,,,,,,,,,T30295,CCC1(CC)C(=O)NC(=O)NC1=O,0.6206896551724138,,,,,,,,,,,,,,,,,,,TCFN91936,Cc1coc2c1C1C=C(CCC3OC3(C)C2)C(=O)O1,0.5714285714285714,,,,,,,,,,,,,,,,,,,TCFN91645,Nc1nc(NCCNc2ncc(-c3ncc[nH]3)c(-c3ccc(Cl)cc3Cl)n2)ccc1[N+](=O)[O-],0.5119047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,T16340,C=C(NC(=O)c1csc(-c2nc3c(cc2O)-c2nc(cs2)C(=O)NC(C(C)O)C(=O)NC(=CC)c2nc(cs2)C(=O)NC2CC(O)C(=O)OCc4cccc5[nH]c(c(C)c45)C(=O)SCC(NC(=O)c4csc2n4)c2nc-3cs2)n1)C(N)=O,0.5103042198233563
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,TN1858,CCCc1cc(=O)c2ccccc2n1C,0.6,,,,,,,,,,T0625,Cn1cnc2c1c(=O)[nH]c(=O)n2C,0.6206896551724138,,,,,,,,,,,,,,,,,,,TCFN96303,CC(C)=CC(=O)c1coc(C)c1,0.5714285714285714,,,,,,,,,,,,,,,,,,,T21164,Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,0.5113636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,NP-022717,CC(C)C(O)c1nc2ccccc2c(=O)n1C1CC2(OC1=O)c1ccccc1N1C(=O)C(C)(C)N(O)C12,0.5103042198233563
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,T15277,Cn1c(=O)c2ncnnc2n(C)c1=O,0.6,,,,,,,,,,T1083,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.6206896551724138,,,,,,,,,,,,,,,,,,,T16542,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,0.5675675675675675,,,,,,,,,,,,,,,,,,,STOCK1N-95800,CC(C)C1(NC(=O)C2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O.CS(=O)(=O)O,0.5098039215686274,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN4901,CC=C1CN2C3CC45c6ccc(OC)cc6NC4(O3)C2CC1C5(COC(=O)c1cc(OC)c(OC)c(OC)c1)C(=O)OC,0.5102840352595495
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,T5940,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0.5833333333333334,,,,,,,,,,NP-016393,CCCCCCC1=C(C)C(=O)N(CCCC(=O)O)C1=O,0.6111111111111112,,,,,,,,,,,,,,,,,,,NP-007986,CCCCc1c(OC)cc(=O)oc1C,0.5666666666666667,,,,,,,,,,,,,,,,,,,NP-023017,CCC(C)C1NC(=O)C(C(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C2CCCN2C(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CCS(C)=O)NC1=O,0.5057471264367817,,,,,,,,,,,,,,,,,,,,,,,,,,,,NP-024126,C=CC(C)(C)C12CC3(O)c4nc5ccccc5c(=O)n4C(C)C(=O)N3C1N(C(C)=O)c1ccccc12,0.5102639296187683
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,T0892,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,0.5833333333333334,,,,,,,,,,NP-020681,CCCCCCC1=C(C)C(=O)N(C(CO)C(=O)O)C1=O,0.6111111111111112,,,,,,,,,,,,,,,,,,,NP-025257,CC(O)c1ccc(C2CCC(=O)O2)o1,0.5666666666666667,,,,,,,,,,,,,,,,,,,T5853,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,0.5054945054945055,,,,,,,,,,,,,,,,,,,,,,,,,,,,NP-024928,CC(C)C12SSSSC3(C(=O)N1C)C1OC45C(=O)N(C)C(CO)C(=O)N4C4Nc6ccccc6C4(C5O)C14c1ccccc1NC4N3C2=O,0.5102639296187683
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,T16542,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,0.5833333333333334,,,,,,,,,,NP-020712,CCCCCCC1=C(C)C(=O)N(CCCC(N)=O)C1=O,0.6111111111111112,,,,,,,,,,,,,,,,,,,NP-025310,CC(=O)c1cccn1CCCC(=O)O,0.5666666666666667,,,,,,,,,,,,,,,,,,,TN1176,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc([N+](=O)[O-])ccc3nc2-1,0.5054945054945055,,,,,,,,,,,,,,,,,,,,,,,,,,,,T7594,CCC12C=CCN3CCC4(c5cc(C6(C(=O)OC)CC7CC(C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)C4C(O)(C(=O)OC)C1OC(C)=O)C32,0.5102639296187683
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,T1681,Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,0.5833333333333334,,,,,,,,,,T0603,CCCCC(CC)COC(=O)c1ccccc1C(=O)[O-],0.6111111111111112,,,,,,,,,,,,,,,,,,,AK-693/40962762,CC(=O)OC1c2occ(C)c2C2C=C(CCC3OC31C)C(=O)O2,0.5641025641025641,,,,,,,,,,,,,,,,,,,T8046,Cc1ccc(S(=O)(=O)O)cc1.NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1.O,0.504950495049505,,,,,,,,,,,,,,,,,,,,,,,,,,,,NP-017849,C=C(NC(=O)c1ccc2c(n1)-c1coc(n1)C(=C)NC(=O)C(=C)NC(=O)c1nc(oc1C)C(=C)NC(=O)C(C(C)(C)O)NC(=O)C(=C)NC(=O)c1nc(oc1C)C(=CC)NC(=O)C(C(C)O)NC(=O)c1csc-2n1)C(N)=O,0.5099403578528827
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,AO-774/41465469,CCN(CC)CCn1c(=O)c(Cc2cc(OC)c(OC)c(OC)c2)nc2ccccc21,0.5833333333333334,,,,,,,,,,T5940,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0.6060606060606061,,,,,,,,,,,,,,,,,,,T35305,CC(=O)OC1CCC23OC2C(OC3=O)c2c(C)coc2C=C1C,0.5641025641025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NP-021014,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC(C)=O)C(OC5CC(O)C(OC)C(C)O5)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,0.5098241985522234
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,T2S0837,O=[N+]([O-])c1ccc(-c2csc(CCl)n2)cc1,0.5833333333333334,,,,,,,,,,T22243,Cn1cncc1CC(NC(=O)CCN)C(=O)O,0.6060606060606061,,,,,,,,,,,,,,,,,,,T21552,Cc1cn(C2CC(O)C(C)O2)c(=O)[nH]c1=O,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NP-018961,CN1C(=O)C2CC3(OC1c1nc4ccccc4c(=O)n12)c1ccccc1N1C(=O)C2(CC2)NC13,0.5098039215686274
Tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,T24638,COc1cccc2c1[nH]c1c(CCn3ccc4c5n(c(=O)c(=O)cc3-5)c3ccccc43)ncc(OC)c12,0.5833333333333334,,,,,,,,,,STOCK1N-06824,CN(C)CCc1ccc(O)cc1.O=S(=O)(O)O,0.6060606060606061,,,,,,,,,,,,,,,,,,,1544-0040,Cc1cn(C2CC3OCC3O2)c(=O)[nH]c1=O,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NP-021017,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC(C)=O)C(OC5CC(O)C(OC)C(C)O5)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(OC(=O)C(C)C)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,0.5098039215686274
